南山铝业,600219,5.6,6.0,3.8,5.8,6.0,6.2
江苏阳光,600220,4.4,3.9,2.7,5.6,6.5,4.8
海航控股,600221,5.4,5.8,3.8,5.5,7.4,5.2
太龙药业,600222,5.8,7.3,3.5,5.5,7.0,5.4
鲁商置业,600223,6.6,7.7,6.3,5.6,6.3,6.2
天津松江,600225,6.0,7.2,5.0,5.5,6.3,5.5
瀚叶股份,600226,4.8,5.5,1.6,5.6,6.8,5.2
圣济堂,600227,4.6,4.6,2.0,5.5,7.1,5.3
ST昌九,600228,4.7,3.0,4.0,5.5,6.5,5.9
城市传媒,600229,6.0,5.9,5.8,5.8,6.8,6.0
沧州大化,600230,5.5,5.9,2.4,6.1,6.7,6.6
凌钢股份,600231,5.7,5.2,6.0,5.5,5.5,6.1
金鹰股份,600232,5.4,5.9,3.3,5.7,7.0,5.5
圆通速递,600233,5.8,5.1,4.8,5.6,6.8,7.2
*ST山水,600234,4.9,4.6,3.8,5.4,6.2,5.3
民丰特纸,600235,4.6,3.9,3.1,5.4,7.0,5.1
桂冠电力,600236,5.6,3.5,6.7,6.0,6.7,6.5
铜峰电子,600237,5.7,7.5,3.4,5.5,7.3,4.8
ST椰岛,600238,5.6,7.7,2.9,5.6,8.0,4.4
云南城投,600239,4.8,4.6,2.8,5.7,6.3,5.3
*ST华业,600240,5.3,6.2,3.5,4.9,6.3,5.6
时代万恒,600241,5.0,5.4,3.1,5.3,6.9,5.1
中昌数据,600242,5.0,5.3,3.7,5.5,5.8,5.1
青海华鼎,600243,5.8,7.1,5.4,5.5,6.7,4.2
万通地产,600246,4.8,4.1,4.6,5.9,6.3,4.6
ST成城,600247,6.0,7.4,3.7,5.5,6.9,6.0
延长化建,600248,6.3,8.3,4.6,5.6,6.3,5.8
两面针,600249,5.6,5.6,5.0,5.5,6.5,5.9
南纺股份,600250,5.1,4.0,4.0,5.7,6.9,6.1
冠农股份,600251,4.2,2.6,3.3,5.5,5.8,5.6
中恒集团,600252,5.6,5.4,4.9,5.6,7.0,6.0
天方药业,600253,4.3,3.9,2.5,7.2,3.5,5.0
梦舟股份,600255,4.4,4.0,2.9,5.2,6.0,4.8
广汇能源,600256,5.0,5.1,2.1,5.6,6.5,6.2
大湖股份,600257,5.5,7.1,3.5,5.5,6.1,4.8
首旅酒店,600258,7.2,8.0,6.6,5.6,7.1,7.7
广晟有色,600259,4.1,3.4,1.6,5.5,6.0,5.5
凯乐科技,600260,5.9,7.6,2.7,5.3,6.5,6.5
阳光照明,600261,6.4,7.8,4.3,5.7,6.8,6.7
北方股份,600262,6.1,7.1,4.8,5.9,7.0,5.8
ST景谷,600265,4.9,5.5,3.8,5.5,5.0,4.8
北京城建,600266,5.6,6.0,4.2,6.3,6.3,5.4
海正药业,600267,5.9,7.5,2.7,5.5,7.1,6.3
国电南自,600268,4.6,4.8,2.7,5.4,6.5,4.7
赣粤高速,600269,5.5,6.1,3.6,6.6,6.5,5.4
外运发展,600270,5.7,5.5,5.0,6.8,5.7,5.8
航天信息,600271,5.7,6.2,3.7,5.7,6.8,6.3
开开实业,600272,5.5,6.2,3.9,5.9,7.0,5.0
嘉化能源,600273,6.2,7.0,4.4,5.5,6.5,6.8
ST昌鱼,600275,5.8,7.0,4.4,5.5,6.1,5.4
恒瑞医药,600276,6.9,7.6,7.3,5.0,7.1,6.8
亿利洁能,600277,5.4,5.9,3.8,5.6,5.5,5.8
东方创业,600278,5.7,6.8,3.5,6.0,6.9,5.5
重庆港九,600279,5.3,5.6,4.8,6.1,6.0,4.6
中央商场,600280,5.3,4.7,4.2,5.5,6.8,6.1
太化股份,600281,4.5,3.4,2.9,5.5,6.2,5.9
南钢股份,600282,6.2,6.6,5.5,5.9,5.5,6.9
钱江水利,600283,5.0,5.0,3.3,5.5,7.0,5.4
浦东建设,600284,6.3,8.6,3.4,5.6,6.3,6.2
羚锐制药,600285,5.7,5.4,4.4,5.6,7.0,6.8
江苏舜天,600287,5.3,6.3,2.3,5.8,6.9,5.6
大恒科技,600288,5.0,4.1,3.8,6.2,7.0,5.6
*ST信通,600289,4.8,5.6,3.8,5.5,5.5,3.9
华仪电气,600290,5.5,5.6,6.0,5.5,6.5,4.7
西水股份,600291,5.2,5.8,4.0,5.7,7.2,4.2
远达环保,600292,5.7,7.6,2.2,5.9,8.5,5.1
三峡新材,600293,5.1,4.9,3.0,5.5,6.5,6.2
鄂尔多斯,600295,5.7,5.7,5.8,5.5,5.5,5.8
广汇汽车,600297,6.6,7.1,6.9,4.8,6.5,6.9
安琪酵母,600298,6.4,7.0,5.5,6.2,5.8,6.6
安迪苏,600299,6.0,5.6,6.2,6.6,6.5,5.6
维维股份,600300,4.6,2.4,3.2,5.5,8.0,6.6
ST南化,600301,4.8,4.1,3.8,5.5,6.9,5.1
标准股份,600302,5.4,6.1,5.6,4.4,7.0,4.3
曙光股份,600303,5.4,7.0,3.4,5.5,6.5,4.4
恒顺醋业,600305,7.0,8.7,6.6,5.8,7.3,5.9
商业城,600306,5.8,6.6,4.3,5.0,6.8,6.1
酒钢宏兴,600307,5.4,6.0,4.1,5.5,5.5,5.6
华泰股份,600308,5.2,5.0,2.4,6.2,7.0,6.4
万华化学,600309,6.9,7.6,5.7,5.6,6.7,7.8
桂东电力,600310,5.8,5.6,5.6,5.6,6.7,6.1
荣华实业,600311,4.3,4.6,3.5,4.8,6.0,3.6
平高电气,600312,5.7,6.2,4.6,5.7,6.5,5.5
农发种业,600313,4.4,2.8,3.4,5.5,5.0,6.4
上海家化,600315,6.8,8.7,5.1,5.7,6.5,6.8
洪都航空,600316,4.8,5.3,1.5,5.6,6.7,5.5
营口港,600317,5.8,6.7,5.0,5.6,6.0,5.5
新力金融,600318,5.7,6.6,3.8,5.5,7.2,5.8
亚星化学,600319,5.9,6.7,3.7,5.5,6.5,6.8
振华重工,600320,5.9,5.6,4.6,5.9,7.0,6.8
ST正源,600321,5.0,5.5,3.4,5.6,6.6,4.7
天房发展,600322,5.8,6.7,3.9,5.5,6.3,6.3
瀚蓝环境,600323,6.0,6.7,3.1,6.3,8.5,6.2
华发股份,600325,5.0,4.0,3.2,5.6,6.3,6.8
西藏天路,600326,5.4,7.3,2.5,5.8,6.6,4.8
大东方,600327,5.6,4.9,5.3,5.9,6.5,6.1
兰太实业,600328,4.6,2.7,2.8,5.6,6.5,6.8
中新药业,600329,5.8,6.0,4.0,5.7,7.0,6.7
天通股份,600330,4.3,3.6,1.6,5.7,6.0,5.9
宏达股份,600331,5.2,4.9,3.4,5.5,6.0,6.3
白云山,600332,5.9,5.9,3.8,5.7,7.0,7.3
长春燃气,600333,4.8,4.8,3.3,4.0,7.0,5.5
国机汽车,600335,5.7,6.4,3.6,5.8,6.5,6.3
澳柯玛,600336,5.2,5.2,2.5,5.6,7.0,6.4
美克家居,600337,5.7,4.7,5.4,5.6,6.6,6.8
西藏珠峰,600338,4.9,3.4,4.5,5.7,6.0,6.2
中油工程,600339,6.2,7.4,5.3,5.6,6.8,5.7
华夏幸福,600340,7.0,8.7,6.8,5.5,6.3,6.1
航天动力,600343,5.4,7.0,2.4,5.7,6.7,5.0
长江通信,600345,4.3,4.6,1.8,5.7,5.5,4.6
恒力石化,600346,6.8,8.1,6.9,5.6,6.7,6.0
阳泉煤业,600348,5.6,5.9,3.4,5.8,6.7,6.4
山东高速,600350,5.8,5.9,5.4,5.6,6.5,6.0
亚宝药业,600351,5.5,5.4,4.2,4.9,7.0,6.6
浙江龙盛,600352,6.0,7.0,2.6,6.2,6.5,7.2
